sbid,tenure,expense,COUNT,perperson,entropy,chgexpense,chgcount,churn
6892289179,296,202.3,32,26.3846875,1.562413676,0.451531894,0.28,0
6892294757,295,116.4,29,8.35862069,2.53610654,0.137718698,-0.275,0
6892298601,295,306.37,20,22.5375,1.920469584,4.835619048,0.176470588,0
6892299316,295,129.9,27,20.47037037,2.011737982,-0.022573363,-0.4,0
6892299794,295,151.85,37,17.51594595,2.501181377,-0.00491481,-0.26,0
6892312860,295,177.03,71,24.87267606,3.302639377,-0.172370266,-0.040540541,0
6892313462,288,62.56,21,14.25190476,1.935125221,0.032343234,-0.045454545,0
6892316500,294,52.67,36,4.143055556,3.019259867,-0.018997951,-0.076923077,0
6892321102,294,399,99,12.95888889,3.523631128,0,-0.083333333,0
6892321257,294,127.25,75,12.85346667,3.471443696,0.448491747,0.530612245,0
6892321270,294,144.09,54,15.49166667,2.998736533,0.608326822,0.14893617,0
6892321338,294,240.17,19,21.66736842,1.302477715,-0.349467754,-0.344827586,0
6892322509,294,294,63,10.28555556,3.346377251,0,-0.275862069,0
6892325096,294,127.09,28,7.892857143,2.732454919,-0.006410758,-0.404255319,0
6892331055,294,360.95,83,25.04554217,2.682900835,-0.016752928,0.050632911,0
6892333694,294,144.38,36,17.73166667,2.474442741,0.067820428,-0.333333333,0
6892337310,293,220.85,16,22.450625,1.759382746,0.138402062,-0.238095238,0
6892338283,294,401.5,3,6.696666667,1.058536648,0.011335013,-0.666666667,0
6892339539,294,168,58,13.85258621,3.162406667,0,0.234042553,0
6892341692,293,294,78,4.396538462,3.661389889,-0.04915912,-0.113636364,0
6892346779,293,179.03,82,9.836463415,3.691621426,-0.029384657,0.037974684,0
6892354452,293,376,69,9.532898551,3.081224032,0,0.169491525,0
6892355571,293,299,29,14.60517241,2.682174481,0.002716389,-0.355555556,0
6892357852,293,294,205,3.07395122,4.721562054,0,-0.220532319,0
6892357968,293,307.33,17,28.82470588,2.236643589,0.027859532,-0.291666667,0
6892359399,293,304,86,14.45197674,3.527622058,0,0.482758621,0
6892361545,292,139.05,89,10.2,2.822119671,0.027716186,0.711538462,0
6892361994,293,319.9,86,11.17337209,3.405715827,0.001690882,0.146666667,0
6892363080,293,98,85,6.649529412,3.604647391,0.240506329,0.180555556,0
6892366555,293,136.55,50,11.0888,2.931237258,0.276168224,0.388888889,0
6892403437,293,129.1,70,11.932,2.836189803,0.141165031,0.147540984,0
6892403599,293,148.8,244,3.386311475,4.346644892,-0.025540275,0.042735043,0
6892404065,293,50.46,35,14.84571429,1.858691518,0.100065402,-0.166666667,0
6892405456,293,69,2,1.085,0.644694355,0,-0.939393939,0
6892405516,293,68,2,1.835,0.314784214,0,-0.882352941,1
6892406115,293,124.7,39,6.965128205,2.979495922,-0.051494638,-0.113636364,0
6892406646,293,93.69,45,8.676222222,2.818432345,0.017926988,-0.02173913,0
6892407531,293,389,58,12.52413793,2.939412237,0,-0.183098592,0
6892412760,292,137.1,28,25.14285714,2.49352063,-0.009750813,-0.125,0
6892426920,292,128.1,47,13.12765957,2.321371858,-0.352114101,0.146341463,0
6892427526,292,399,65,15.18630769,2.99368223,0,0.120689655,0
6892427962,292,424,78,9.723974359,3.575997925,0,0.130434783,0
6892433872,292,354.83,79,15.50455696,2.680596858,-0.073841094,-0.150537634,1
6892448518,292,152.27,109,11.65486239,1.7879612,-0.192929454,-0.384180791,0
6892519619,292,289,69,11.09246377,3.240834781,0,0.095238095,0
6892541055,291,111.35,137,9.463357664,3.534427319,-0.143593293,0.02238806,0
6892541588,291,35.4,27,7.235925926,2.713963839,-0.0557482,-0.325,1
6892543241,291,194,66,7.475151515,3.315482026,-0.007520336,0.047619048,0
6892545371,291,229,68,11.02161765,3.485670414,-0.174239146,-0.333333333,0
6892564377,291,299,59,4.740677966,3.481278329,0,0,0
6892564437,291,299,85,9.085647059,3.573797304,0,-0.260869565,0
6892568914,291,146,188,5.532659575,4.41979925,-0.142437592,-0.145454545,0
6892569513,291,99,98,4.447244898,3.984411629,0,-0.100917431,0
6892578929,290,72.3,17,10.77058824,1.735094076,-0.170966632,1.428571429,0
6892597829,290,295.93,56,9.196785714,2.927993917,0.11963225,-0.282051282,0
6892598938,290,165.76,68,5.416911765,2.900040895,-0.34292623,0.014925373,0
6892639168,289,149,24,14.97166667,1.650755038,0,1,0
6892644360,289,294,42,6.315714286,2.983241665,0,0.555555556,0
6892652852,289,51,82,5.561341463,3.049294074,-0.70771964,0.051282051,0
6892654049,289,219,41,13.42219512,1.929397592,-0.062780845,0.205882353,0
6892655385,289,109.52,22,20.49272727,2.368426299,-0.237379013,-0.333333333,0
6892655908,289,294,39,25.95076923,2.499396104,0,-0.170212766,0
6892661747,289,304.16,73,18.12931507,2.165099278,1.064761388,-0.16091954,0
6892736056,288,95.87,110,4.592,3.851953665,0.06286031,-0.05982906,0
6892756778,287,121.93,215,4.569069767,4.776057743,0.638183528,1.311827957,1
6892757603,287,414.8,117,7.172991453,3.670832584,0.273721059,0.054054054,0
6892759927,287,168,9,11.35666667,0.727254416,-0.790508018,-0.742857143,0
6892761464,287,45.2,22,10.38454546,2.462696317,-0.335294118,-0.214285714,0
6892763016,287,149.75,41,11.01682927,2.439564201,0.160852713,0.576923077,0
6892774258,287,202,19,7.612105263,1.804731301,-0.098214286,0.461538462,0
6892777298,286,191.2,172,5.783197674,4.231234228,0.027956989,0.068322981,0
6892783213,286,175.78,107,16.85588785,2.568644194,-0.109072478,0.163043478,0
6892787592,286,111,39,4.387179487,3.151212816,-0.090163934,-0.535714286,1
6892789342,286,89,52,4.228461539,3.199510096,-0.005475472,-0.2,0
6892792612,286,324,64,4.8628125,3.461929059,0,0.032258065,0
6892793089,286,49.5,55,7.141454546,3.02176153,-0.019413629,-0.140625,0
6892793298,286,100,52,13.25096154,3.013725361,0,-0.147540984,0
6892793653,286,105.85,19,7.493157895,2.277704335,-0.072061015,-0.269230769,0
6892793906,284,123.6,34,7.780588235,2.843264385,0.078534031,0.789473684,0
6892794680,284,100,24,12.68416667,2.232244284,0,-0.172413793,0
6892794975,284,100,32,13.41375,2.393368336,0,0.142857143,0
6892795857,284,100,27,10.14814815,2.490364696,-0.006260558,-0.228571429,0
6892796215,284,100,37,4.124324324,3.142353852,0,-0.159090909,0
6892796828,284,100,108,6.28,3.957522067,-0.0234375,-0.194029851,0
6892797533,284,101.03,114,7.46377193,3.530818688,0.0103,0.036363636,0
6892798249,286,436,57,7.696491228,3.163271008,0.17365205,0.239130435,0
6892798328,286,209,27,14.43851852,1.529236753,0,0.038461539,0
6892799482,286,201.3,233,1.746824034,4.357472447,-0.113137721,0.585034014,0
6892869467,286,104.93,136,8.531691177,3.921596471,-0.151875202,0.070866142,0
6892871587,286,294,87,10.77275862,3.304036605,-0.002679874,-0.074468085,0
6892872174,286,99,18,16.9,1.681747808,-0.015904573,0.285714286,0
6892873994,286,296,75,10.26546667,3.271057171,0,0.5,0
6892874027,283,137.45,76,10.59894737,3.578210116,0.236061151,0.055555556,0
6892874855,286,168,123,7.710894309,4.029697881,0,-0.031496063,0
6892874874,286,191.44,42,8.191666667,2.573372397,-0.396392988,-0.086956522,0
6892875269,286,339.01,126,3.904603175,4.00258736,0.122549669,0,0
6892879159,286,279,91,5.940549451,3.783216179,0,-0.705501618,0
6892879579,286,116.4,48,13.97333333,3.341241337,-0.295825771,-0.094339623,0
6892880033,286,169,78,10.98115385,2.536901897,0,-0.142857143,0
6892882696,285,111.75,57,9.93122807,3.394122552,-0.029947917,0.117647059,1
6892885604,285,235.05,153,13.44529412,3.644394375,-0.307352291,-0.194736842,0
6892894543,285,142,47,8.329574468,1.90866686,-0.149598754,0.27027027,0
6892898594,285,261.5,94,16.35425532,3.411086804,0.017509728,0.189873418,0
6892901800,285,245.39,54,9.578333333,2.655087809,-0.016472946,-0.23943662,0
6892902134,285,403.2,134,7.78619403,3.748425929,0.007571782,-0.490494297,0
6892905560,285,109.75,36,19.59388889,2.884599581,0.242921857,-0.076923077,0
6892910269,285,142,52,6.512307692,2.914236689,0,0.444444444,0
6892910317,285,167,13,11.79230769,1.96763312,-0.139175258,-0.434782609,0
6893113833,285,104,96,9.524479167,2.789332249,0,0.315068493,0
6893118942,285,133,59,7.193728814,2.749438291,0.064,0,0
6893120559,285,247.65,159,8.272012579,4.144022165,0.061963979,0.143884892,0
6893121045,285,294,103,6.71631068,2.997907038,0,0,0
6893123233,285,239,2,0.125,0,0,-0.875,0
6893123627,285,239,67,7.276567164,3.108345179,0,0.367346939,0
6893124010,285,99,45,7.700888889,3.011890041,0,0.022727273,0
6893128384,285,109,42,8.417857143,2.910054801,-0.326952763,-0.322580645,0
6893129542,285,99,13,12.23923077,1.691241465,0,0,0
6893129567,285,299,52,4.604807692,3.007128092,0,0.925925926,0
6893129577,285,299,49,11.67081633,2.76843402,0,0.484848485,0
6893129589,285,304,70,4.33,3.608589412,0,0.09375,0
6893130053,285,99,26,7.699615385,2.619682049,0,-0.1875,0
6893130086,284,99,90,3.281555556,3.773722331,0,0.232876712,0
6893130114,283,192.41,232,4.341508621,4.694498378,-0.103192729,0.142857143,0
6893130115,285,99,61,5.471639344,3.087854254,0,-0.2375,0
6893131833,284,114.5,49,14.21346939,2.802000252,0.067101584,0.020833333,0
6893132240,284,188.8,61,16.26868853,3.147160226,0.396759636,0.051724138,0
6893135952,284,115.22,98,4.949081633,3.995945743,0.130716389,0.113636364,0
6893162024,284,142,35,20.93171429,2.430101735,0,-0.222222222,0
6893162707,284,153.86,93,16.58247312,2.683854312,0.236220472,0.207792208,0
6893162856,282,295,110,17.19318182,3.039910057,-0.143189079,-0.090909091,0
6893162890,283,174,43,6.904418605,2.790583534,-0.114729077,0.075,0
6893165814,284,181.11,168,7.318452381,4.349942589,0.013089445,-0.01754386,0
6893167673,284,102.19,65,14.77492308,3.302791824,0.001862745,-0.133333333,0
6893167967,284,106,82,7.884878049,3.242278192,0.039215686,-0.11827957,0
6893172968,284,422.61,220,7.031181818,4.616498451,0.033554257,0.151832461,0
6893173313,284,295.95,47,25.01914894,1.90739076,0.024048443,0.236842105,0
6893174055,284,78.3,23,28.54826087,1.167228257,-0.055374593,-0.115384615,0
6893174586,284,204,39,18.84897436,2.038755382,0,0.02631579,0
6893174597,284,114,58,4.859137931,3.292564697,-0.183381089,-0.265822785,0
6893175636,284,108.9,11,7.493636364,1.835349435,-0.550241606,-0.388888889,0
6893175638,284,184.45,20,6.862,2.268926315,-0.001893939,0.176470588,0
6893175990,284,108.2,4,0.8275,1.032836417,0.089627392,-0.8,0
6893176299,284,151.4,105,9.082476191,3.827056047,-0.171092253,0.193181818,0
6893176628,284,103.2,11,1.553636364,2.101946668,-0.365352684,-0.083333333,0
6893176934,284,105,19,5.069473684,2.217361585,-0.02271035,-0.558139535,0
6893177150,283,277.86,61,5.886885246,2.767840743,0.019594892,0.150943396,0
6893179679,283,106,80,4.957,3.750532124,0.018251681,0.26984127,0
6893180176,283,228.26,61,8.448032787,3.288793931,0.450006352,0.016666667,0
6893181813,284,108.71,64,7.0428125,3.397768908,-0.131917272,0.28,0
6893198648,284,90.6,42,7.991428571,3.120246949,0.013422819,0.4,0
6893217773,284,199,22,10.4,1.761035737,0.154828227,0.692307692,0
6893219289,284,195.31,84,10.03880952,3.343319431,-0.172485383,-0.317073171,0
6893220383,284,99.1,117,5.13034188,4.124986445,0.001010101,0.21875,0
6893224749,283,145.2,45,19.43,2.032873159,0.106707317,0.071428571,0
6893225769,283,94.73,45,8.371777778,2.996089893,0.116967339,0.216216216,0
6893225777,283,84.88,41,14.03268293,2.673255182,-0.540170107,-0.305084746,0
6893226276,283,117.05,70,10.48314286,3.623396625,-0.064722333,0.296296296,0
6893228003,282,110,32,4.7534375,2.612656029,0,-0.37254902,0
6893228156,282,118.33,40,4.31025,2.577144399,0.039715315,0,0
6893230372,283,316,46,8.02,1.755084045,-0.03805175,0.277777778,0
6893230379,283,316,63,9.609047619,2.532003378,0,-0.125,0
6893230409,283,194,30,25.86366667,1.835008277,0,-0.166666667,0
6893230417,282,316,47,8.181276596,2.308671092,0,0.119047619,0
6893230544,283,316,32,17.9015625,2.281222919,0,-0.219512195,0
6893230569,283,382.65,93,18.8116129,2.858331416,0.038680782,-0.267716535,0
6893230598,282,341.7,129,10.88100775,4.157274629,0.007964602,0.14159292,0
6893230604,283,109,30,10.39666667,2.150836009,-0.021543986,0,0
6893230629,283,294.2,33,13.31787879,2.572193283,0.054480287,0.222222222,0
6893230949,283,330,49,13.47081633,2.184924632,-0.117127722,-0.183333333,0
6893230982,283,204,28,7.792857143,1.61268977,0,-0.2,0
6893231274,282,108,76,7.534868421,3.554617263,0.016757673,0.070422535,0
6893231294,283,289,17,3.371764706,2.284936597,-0.059244792,0.0625,0
6893231591,263,323.45,67,5.76880597,3.169208518,0.007632399,0,0
6893231637,283,346.48,39,8.584358974,2.72528245,0.012892098,0.083333333,0
6893231856,281,156,39,7.660512821,2.625949351,0,-0.204081633,0
6893231932,282,397.9,252,6.977777778,4.883498073,-0.062551537,-0.049056604,0
6893232140,283,84,65,8.054615385,3.108043914,0,-0.343434343,0
6893232176,282,109,47,5.900851064,2.861861347,0,0.068181818,0
6893232341,282,109,35,7.314857143,2.930142486,0,-0.146341463,0
6893232618,283,305.24,88,10.92761364,3.504772209,0.105821831,0.086419753,0
6893232759,283,146,25,4.7124,2.802639095,0,-0.038461538,0
6893232789,283,151,26,7.515769231,2.782477546,0,0.529411765,0
6893232818,282,109,48,6.465,3.204533441,0,0.043478261,0
6893233087,283,334,41,30.13317073,1.289850415,-0.018714928,-0.226415094,0
6893233465,283,299,156,8.192564103,3.756250354,-0.059748428,0.083333333,0
6893233480,283,337.4,192,9.652708333,4.004233275,0.034017775,-0.111111111,0
6893233483,283,321,58,10.9937931,3.197799061,0,2.866666667,0
6893233538,283,353.82,64,18.2834375,3.326825395,-0.191785828,0.306122449,0
6893233616,283,269,42,5.564047619,3.223804411,-0.237895572,-0.58,1
6893233617,282,109,84,6.880476191,2.816975264,0,0.527272727,0
6893233765,283,294,99,5.995353535,3.489185261,-0.108117947,0.222222222,0
6893234080,274,316,33,10.97969697,2.523957284,0,-0.131578947,0
6893234094,283,294,48,11.25708333,3.071953446,0,0,0
6893234111,283,299,42,14.26880952,2.908408142,0,-0.236363636,0
6893234114,282,148.45,86,9.626511628,3.696977516,0.016780822,0.088607595,0
6893234244,283,336,131,4.283053435,3.95607019,0,0.100840336,0
6893234246,283,233.55,45,17.59022222,2.932162923,-0.045331916,-0.081632653,0
6893234271,282,328.9,156,5.035064103,4.017787835,-0.106978007,0.356521739,0
6893234272,283,147.6,49,7.728163265,3.141506321,0.001288922,0.324324324,0
6893234463,283,348,88,8.871477273,3.493609072,0.005780347,0.375,0
6893234496,283,329.58,21,6.063809524,2.128339038,-0.021727516,0.3125,0
6893234646,283,336,120,7.931,3.806336382,0,-0.104477612,0
6893234861,283,336.49,97,4.952164949,3.39806635,0.001458333,-0.067307692,0
6893234890,279,335.77,108,11.40064815,3.260034063,-0.000684524,0.421052632,0
6893235042,283,124,89,6.267752809,3.374618784,-0.066967645,-0.270491803,0
6893235101,282,148.94,27,10.35962963,2.475389964,-0.039096774,0.08,0
6893235110,283,336,44,7.401818182,2.770763622,-0.010105176,0.189189189,0
6893235315,283,306,50,26.71,3.010461231,0,0.351351351,0
6893235472,269,396.44,150,5.507,4.068121375,0.108861043,-0.079754601,0
6893235513,283,294,9,33.71333333,0.887011635,0,-0.181818182,0
6893235531,283,159.27,27,11.26666667,2.794558584,0.151377142,-0.181818182,0
6893235650,283,311,13,5.013076923,1.594571772,-0.004831845,-0.580645161,0
6893235690,282,316,68,11.53705882,3.281900346,0,0.172413793,0
6893235729,283,249,112,7.499910714,3.694414793,-0.003920314,-0.188405797,0
6893235730,283,131.4,82,9.513902439,2.94832066,-0.030973451,0.037974684,0
6893236006,283,311,4,24.69,1.211024467,0,0,0
6893236195,282,311,93,14.05236559,3.603481642,0,-0.060606061,0
6893236225,283,148.77,62,10.53887097,3.021251911,0.250168067,-0.046153846,0
6893236362,283,99,72,4.253333333,3.499742199,-0.334498521,-0.28,0
6893236856,283,145.48,51,13.34686275,2.892747832,0.276140351,-0.089285714,0
6893236871,283,374.68,22,2.653181818,2.549038248,0.149325153,-0.3125,0
6893236885,283,114.6,40,12.23575,3.190793548,-0.398109244,-0.35483871,0
6893236932,283,116.15,79,9.745696203,3.243392868,0.1615,-0.131868132,0
6893237075,283,100,52,4.745384615,3.027981652,-0.010978143,0.333333333,0
6893237083,283,419.25,142,11.70711268,3.716127708,-0.025996655,0.154471545,0
6893237120,283,249,84,12.53154762,2.43308027,-0.001964007,0.2,0
6893237246,283,140,47,12.98170213,2.992593233,-0.109131403,-0.265625,0
6893237247,283,311,34,13.38823529,2.215202914,-0.042487685,0.096774194,0
6893237301,283,304.3,164,10.04018293,4.006628257,0.10856102,0.426086957,0
6893237676,283,290.35,93,8.560537634,3.519941117,0.096280914,0.367647059,0
6893237703,282,294,79,7.309113924,3.574958061,-0.032894737,0.097222222,0
6893237712,261,223.05,89,17.65269663,3.188019368,0.304385965,0.171052632,0
6893237722,283,322.37,155,7.228,4.295265083,-0.117978604,0.040268456,0
6893238043,282,316,56,11.33767857,1.932604588,0,-0.176470588,0
6893238058,282,314.62,146,6.094520548,3.797971762,-0.137271032,0.073529412,0
6893238083,282,113.77,59,9.890847458,3.2192982,-0.002017544,-0.132352941,0
6893238102,282,230.85,123,15.33138211,3.427857828,0.268755153,0.088495575,0
6893238501,282,106,48,5.641041667,3.194331495,0.029126214,0.230769231,0
6893238767,282,189,128,5.130703125,3.79535954,0.055865922,-0.022900763,0
6893238776,282,317.25,35,43.67057143,2.340535311,-0.211389793,-0.270833333,0
6893238962,282,436,54,5.533888889,2.88438877,0,0.227272727,0
6893239473,282,264.77,51,20.94509804,1.650093047,-0.000867925,-0.019230769,0
6893239696,282,181.35,42,11.94952381,2.958261888,-0.071618716,0.166666667,0
6893239960,282,335.75,88,9.197727273,3.645551831,0.022630361,0.060240964,0
6893239971,282,303,103,10.95116505,3.598291575,0,0.584615385,0
6893239973,272,154,56,6.724107143,2.928015333,-0.110340843,0.018181818,0
6893240039,282,250,46,29.9923913,1.782494723,-0.172322463,-0.245901639,0
6893240449,282,184,23,3.624782609,2.334958196,-0.010752688,-0.465116279,0
6893240507,282,341,37,30.18216216,1.852447695,0,-0.159090909,0
6893240696,282,141.6,39,3.808717949,3.074431865,-0.002676433,-0.170212766,0
6893240952,282,316,33,13.82181818,2.720218691,0,-0.352941176,0
6893240968,282,294,68,5.225588235,3.10900992,-0.065420561,0.096774194,0
6893241029,282,324,75,9.2648,3.516820036,0.025316456,-0.20212766,0
6893241160,282,146,38,9.153421053,2.307821695,-0.275110471,-0.095238095,0
6893241182,282,394,92,14.8176087,3.827183739,-0.008306066,-0.132075472,0
6893241460,282,335,102,14.88637255,3.771785128,-0.194905071,0.00990099,0
6893241464,282,300.67,21,2.387619048,1.89656485,0.027650557,3.2,0
6893241475,282,155.45,90,8.074888889,3.849086953,0.108535977,0.046511628,0
6893241488,282,370.83,54,8.67962963,2.180089178,-0.000942939,0.227272727,0
6893241803,282,122.14,51,7.986078431,3.027151465,-0.312429633,-0.337662338,0
6893241978,282,225.1,19,1.054210526,2.588401368,0.010277815,0.055555556,0
6893242173,281,156,25,20.4136,1.336887701,0,0.136363636,0
6893242886,282,274.36,31,40.49580645,1.423052576,0.312727273,0.631578947,0
6893243413,282,260,106,15.30254717,3.370644533,-0.075555556,0.164835165,0
6893243663,282,82.83,26,9.861153846,2.015104783,-0.555203523,-0.686746988,0
6893243700,282,187.25,59,17.18474576,2.457545302,0.141977191,-0.063492063,0
6893244397,247,476.55,73,16.95589041,2.849949569,0.200135993,-0.151162791,0
6893244421,263,398,16,6.2775,2.049233393,0,0.333333333,0
6893244436,282,398.99,114,13.24578947,3.813687067,-0.274352539,-0.296296296,0
6893245555,282,264,51,26.82901961,2.738290073,-0.039650782,-0.037735849,0
6893245751,282,249,78,7.936923077,3.620172704,0,-0.082352941,0
6893246624,282,246.38,101,16.53089109,3.533728233,0.292519148,-0.136752137,0
6893246765,272,364.1,109,8.57440367,3.659001459,-0.007036108,-0.043859649,0
6893247167,274,341,74,13.50162162,3.456792109,0,0,0
6893247217,282,332.55,95,16.80042105,3.452154824,0.035981308,0.202531646,0
6893247746,282,260.8,129,13.1031783,3.680045429,0.201289728,-0.058394161,0
6893247828,280,98.35,26,9.770769231,2.344688049,0.046276596,1.363636364,0
